Column1,Column2,Column3
beta,CVar,obj_function
0.0,74728.189188,678393.8715360459
0.01,96269.36987460006,679356.5652347921
0.02,96269.36987460006,680319.258933538
0.03,96269.36987460006,681281.952632284
0.04,96269.36987460006,682244.6463310297
0.05,96269.36987460006,683207.3400297759
0.06,96269.36987460006,684170.0337285218
0.07,96269.36987460006,685132.7274272679
0.08,96269.36987460006,686095.4211260139
0.09,96269.36987460006,687058.1148247601
