Column1,Column2,Column3
coef1,coef2,obj_function
0.9,1.1,654154.5218
0.9,1.12,658699.8812
0.9,1.14,663334.8761
0.9,1.16,668333.8729
0.9,1.18,673363.8722
0.9,1.2,678393.8715
0.9,1.22,683442.0284
0.9,1.24,688698.7737
0.9,1.26,693955.519
0.9,1.28,699273.5265
0.9,1.3,704749.281
