Column1,Column2,Column3
beta,CVar,obj_function
0.0,74728.189188,678393.8715360459
0.001,96269.36987460006,678490.1409059203
0.002,96269.36987460006,678586.4102757949
0.003,96269.36987460006,678682.6796456695
0.004,96269.36987460006,678778.9490155445
0.005,96269.36987460006,678875.2183854188
0.006,96269.36987460006,678971.4877552934
0.007,96269.36987460006,679067.7571251681
0.008,96269.36987460006,679164.0264950427
0.009000000000000001,96269.36987460006,679260.2958649171
